Round,Bidder,PEA,Category,BidType,Quantity,Price,Switch To Category,PrevProcessedDemand,CurrentProcessedDemand,PostedPrice,ClockPrice,ExcessDemand,FinalPrice,FinalClockPrice,FinalExcessDemand,Budget,TotalExposure
33,3,PEA247,C1,Simple,1,286000,,1,1,260000,286000,0,260000,286000,0,413758664,317363000,915167
33,3,PEA187,C1,Simple,1,501000,,2,1,501000,501000,0,501000,552000,3,413758664,317363000,1088311
33,3,PEA195,C1,Simple,1,402000,,1,1,365000,402000,0,365000,402000,0,413758664,317363000,944513
33,3,PEA190,C1,Simple,1,405000,,1,1,368000,405000,0,368000,405000,2,413758664,317363000,936944
33,3,PEA212,C1-R,Simple,1,937000,,0,0,937000,937000,0,937000,1031000,6,413758664,317363000,1468909
33,3,PEA274,C1-R,Simple,1,65000,,0,0,65000,65000,0,65000,72000,5,413758664,317363000,527763
33,3,PEA264,C1,Simple,1,254000,,2,2,230000,254000,0,230000,254000,0,413758664,317363000,574472
33,3,PEA076,C1-R,Simple,1,2841000,,1,0,2841000,2841000,0,2841000,3126000,8,413758664,317363000,3112562
33,3,PEA130,C1,Simple,2,1659000,,1,1,1659000,1659000,0,1659000,1825000,7,413758664,317363000,1852814; 1838488
33,3,PEA148,C1,Simple,1,1541000,,1,1,1400000,1541000,0,1400000,1541000,0,413758664,317363000,1613799
33,3,PEA156,C1-R,Simple,1,2209000,,0,0,2209000,2209000,0,2209000,2430000,7,413758664,317363000,2268351
33,4,PEA002,C1,Simple,1,379768000,,1,1,345243000,379768000,0,345243000,379768000,0,1683492671,662237000,394934738
33,4,PEA413,C1,Simple,1,332000,,1,1,301000,332000,0,301000,332000,4,1683492671,662237000,2032663
33,4,PEA070,C1,Simple,1,1612000,,1,1,1612000,1612000,0,1612000,1774000,4,1683492671,662237000,2197624
33,4,PEA190,C1,Simple,1,405000,,1,1,368000,405000,0,368000,405000,2,1683492671,662237000,942114
33,4,PEA274,C1-R,Simple,2,65000,,1,0,65000,65000,0,65000,72000,5,1683492671,662237000,531757; 530319
33,4,PEA130,C1,Simple,1,1659000,,0,1,1659000,1659000,0,1659000,1825000,7,1683492671,662237000,1810278
33,5,PEA212,C1-R,Simple,1,937000,,0,0,937000,937000,0,937000,1031000,6,1025889072,767068000,1513625
33,5,PEA190,C1,Simple,1,405000,,2,2,368000,405000,0,368000,405000,2,1025889072,767068000,971701
33,5,PEA130,C1,Simple,2,1659000,,1,1,1659000,1659000,0,1659000,1825000,7,1025889072,767068000,1866218; 1818245
33,5,PEA076,C1-R,Simple,1,2841000,,0,0,2841000,2841000,0,2841000,3126000,8,1025889072,767068000,3042261
33,5,PEA298,C1,Simple,1,237000,,2,2,215000,237000,0,215000,237000,0,1025889072,767068000,325893
33,5,PEA156,C1-R,Simple,1,2209000,,0,1,2209000,2209000,0,2209000,2430000,7,1025889072,767068000,2269003
33,7,PEA158,C1-R,Simple,1,527000,,0,1,527000,527000,0,527000,580000,2,104519669,91635000,1172263
33,7,PEA070,C1,Simple,1,1612000,,0,1,1612000,1612000,0,1612000,1774000,4,104519669,91635000,2246565
33,7,PEA212,C1-R,Simple,1,937000,,0,0,937000,937000,0,937000,1031000,6,104519669,91635000,1533025
33,7,PEA076,C1-R,Simple,1,2841000,,0,0,2841000,2841000,0,2841000,3126000,8,104519669,91635000,3078796
33,7,PEA156,C1-R,Simple,1,2209000,,0,0,2209000,2209000,0,2209000,2430000,7,104519669,91635000,2332459
33,8,PEA413,C1,Simple,1,332000,,0,1,301000,332000,0,301000,332000,4,27708131,22200000,2122748
33,8,PEA190,C1,Simple,1,405000,,0,1,368000,405000,0,368000,405000,2,27708131,22200000,967150
33,9,PEA004,C1,Simple,1,112011000,,0,1,112011000,112011000,0,112011000,123213000,2,206966862,193374000,156372936
33,9,PEA212,C1-R,Simple,1,937000,,0,1,937000,937000,0,937000,1031000,6,206966862,193374000,1532229
33,9,PEA076,C1-R,Simple,1,2841000,,0,0,2841000,2841000,0,2841000,3126000,8,206966862,193374000,3145175
33,10,PEA413,C1,Simple,1,332000,,0,1,301000,332000,0,301000,332000,4,29081694,19429000,2109607
33,10,PEA076,C1-R,Simple,1,2841000,,0,1,2841000,2841000,0,2841000,3126000,8,29081694,19429000,3106397
33,10,PEA130,C1,Simple,1,1659000,,0,1,1659000,1659000,0,1659000,1825000,7,29081694,19429000,1878583
33,13,PEA130,C1,Simple,1,1659000,,0,1,1659000,1659000,0,1659000,1825000,7,19104562,10408000,1932102
33,14,PEA187,C1,Simple,1,501000,,0,1,501000,501000,0,501000,552000,3,97821330,48942000,1120496
33,14,PEA190,C1,Simple,1,405000,,0,1,368000,405000,0,368000,405000,2,97821330,48942000,992385
33,14,PEA274,C1-R,Simple,1,65000,,0,0,65000,65000,0,65000,72000,5,97821330,48942000,534096
33,15,PEA413,C1,Simple,1,332000,,0,1,301000,332000,0,301000,332000,4,73651420,42344000,2078862
33,15,PEA212,C1-R,Simple,1,937000,,0,1,937000,937000,0,937000,1031000,6,73651420,42344000,1490663
33,15,PEA076,C1-R,Simple,1,2841000,,0,0,2841000,2841000,0,2841000,3126000,8,73651420,42344000,3172593
33,17,PEA070,C1,Simple,1,1612000,,0,1,1612000,1612000,0,1612000,1774000,4,171319708,168740000,2170639
33,17,PEA076,C1-R,Simple,1,2841000,,0,1,2841000,2841000,0,2841000,3126000,8,171319708,168740000,3086500
33,18,PEA158,C1-R,Simple,1,527000,,0,1,527000,527000,0,527000,580000,2,133203942,9408000,1200796
33,19,PEA070,C1,Simple,1,1612000,,0,1,1612000,1612000,0,1612000,1774000,4,95661887,72486000,2157863
33,19,PEA076,C1-R,Simple,1,2841000,,0,1,2841000,2841000,0,2841000,3126000,8,95661887,72486000,3134537
33,19,PEA130,C1,Simple,1,1659000,,0,1,1659000,1659000,0,1659000,1825000,7,95661887,72486000,1771970
33,22,PEA130,C1,Simple,1,1659000,,0,1,1659000,1659000,0,1659000,1825000,7,85307043,44751000,1847729
33,24,PEA187,C1,Simple,1,501000,,0,1,501000,501000,0,501000,552000,3,25869719,2896000,1089132
33,26,PEA156,C1-R,Simple,1,2209000,,0,0,2209000,2209000,0,2209000,2430000,7,81563531,1295000,2283270
34,0,PEA004,C1-R,Simple,1,112011000,,0,1,101828000,112011000,0,101828000,112011000,2,2062749717,733397000,152577443
34,0,PEA002,C1,Simple,1,379768000,,1,1,345243000,379768000,0,345243000,379768000,0,2062749717,733397000,405690783
34,0,PEA413,C1,Simple,1,332000,,0,1,332000,332000,0,332000,366000,4,2062749717,733397000,2104415
34,0,PEA247,C1,Simple,1,286000,,1,1,260000,286000,0,260000,286000,0,2062749717,733397000,876798
34,0,PEA195,C1,Simple,1,402000,,2,2,365000,402000,0,365000,402000,0,2062749717,733397000,958661
34,0,PEA070,C1-R,Simple,1,1612000,,1,1,1612000,1612000,0,1612000,1774000,5,2062749717,733397000,2155003
34,0,PEA034,C1,Simple,1,10852000,,1,1,9865000,10852000,0,9865000,10852000,0,2062749717,733397000,11065760
34,0,PEA316,C1-R,Simple,1,308000,,0,1,308000,308000,0,308000,339000,3,2062749717,733397000,373340
34,0,PEA104,C1,Simple,1,3065000,,0,1,2786000,3065000,0,2786000,3065000,1,2062749717,733397000,3077905
34,1,PEA002,C1,Simple,1,379768000,,1,1,345243000,379768000,0,345243000,379768000,0,1421943268,606614000,388030466
34,1,PEA119,C1-R,Simple,1,687000,,1,1,624000,687000,0,624000,687000,2,1421943268,606614000,2098880
34,1,PEA070,C1-R,Simple,1,1612000,,0,1,1612000,1612000,0,1612000,1774000,5,1421943268,606614000,2261607
34,1,PEA130,C1-R,Simple,2,1659000,,0,0,1659000,1659000,0,1659000,1825000,9,1421943268,606614000,1912753; 1776402
34,1,PEA316,C1-R,Simple,1,308000,,0,1,308000,308000,0,308000,339000,3,1421943268,606614000,389156
34,2,PEA004,C1-R,Simple,1,112011000,,2,1,101828000,112011000,0,101828000,112011000,2,800121079,567605000,148575460
34,2,PEA413,C1,Simple,2,332000,,1,2,332000,332000,0,332000,366000,4,800121079,567605000,2065396; 2018037
34,2,PEA187,C1-R,Simple,1,501000,,1,0,501000,501000,0,501000,552000,3,800121079,567605000,1097158
34,2,PEA190,C1,Simple,1,405000,,0,1,368000,405000,0,368000,405000,2,800121079,567605000,970117
34,2,PEA195,C1,Simple,1,402000,,2,2,365000,402000,0,365000,402000,0,800121079,567605000,952690
34,2,PEA274,C1,Simple,1,72000,,0,1,65000,72000,0,65000,72000,4,800121079,567605000,533599
34,2,PEA311,C1,Simple,1,127000,,1,1,115000,127000,0,115000,127000,0,800121079,567605000,279478
34,3,PEA413,C1,Simple,1,332000,,2,1,332000,332000,0,332000,366000,4,413758664,318572000,2008629
34,3,PEA119,C1-R,Simple,1,687000,,0,1,624000,687000,0,624000,687000,2,413758664,318572000,2263057
34,3,PEA020,C1,Simple,1,24657000,,1,1,22415000,24657000,0,22415000,24657000,0,413758664,318572000,25334481
34,3,PEA247,C1,Simple,1,286000,,1,1,260000,286000,0,260000,286000,0,413758664,318572000,915167
34,3,PEA187,C1-R,Simple,2,501000,,1,2,501000,501000,0,501000,552000,3,413758664,318572000,1121899; 1088311
34,3,PEA158,C1,Simple,1,580000,,1,1,527000,580000,0,527000,580000,2,413758664,318572000,1197905
34,3,PEA195,C1,Simple,1,402000,,1,1,365000,402000,0,365000,402000,0,413758664,318572000,944513
34,3,PEA190,C1,Simple,1,405000,,1,1,368000,405000,0,368000,405000,2,413758664,318572000,936944
34,3,PEA274,C1,Simple,1,72000,,1,1,65000,72000,0,65000,72000,4,413758664,318572000,527763
34,3,PEA212,C1,Simple,1,1031000,,1,1,937000,1031000,0,937000,1031000,5,413758664,318572000,1468909
34,3,PEA264,C1,Simple,1,254000,,2,2,230000,254000,0,230000,254000,0,413758664,318572000,574472
34,3,PEA130,C1-R,Simple,2,1659000,,0,0,1659000,1659000,0,1659000,1825000,9,413758664,318572000,1852814; 1838488
34,3,PEA316,C1-R,Simple,1,308000,,0,1,308000,308000,0,308000,339000,3,413758664,318572000,386859
34,3,PEA148,C1,Simple,1,1541000,,1,1,1400000,1541000,0,1400000,1541000,0,413758664,318572000,1613799
34,4,PEA002,C1,Simple,1,379768000,,1,1,345243000,379768000,0,345243000,379768000,0,1683492671,662333000,394934738
34,4,PEA413,C1,Simple,1,332000,,1,1,332000,332000,0,332000,366000,4,1683492671,662333000,2032663
34,4,PEA070,C1-R,Simple,1,1612000,,0,0,1612000,1612000,0,1612000,1774000,5,1683492671,662333000,2197624
34,4,PEA190,C1,Simple,1,405000,,1,1,368000,405000,0,368000,405000,2,1683492671,662333000,942114
34,4,PEA274,C1,Simple,2,72000,,1,2,65000,72000,0,65000,72000,4,1683492671,662333000,531757; 530319
34,5,PEA190,C1,Simple,1,405000,,2,1,368000,405000,0,368000,405000,2,1025889072,766129000,971701
34,5,PEA070,C1-R,Simple,1,1612000,,0,0,1612000,1612000,0,1612000,1774000,5,1025889072,766129000,2171427
34,5,PEA212,C1,Simple,1,1031000,,0,1,937000,1031000,0,937000,1031000,5,1025889072,766129000,1513625
34,5,PEA130,C1-R,Simple,2,1659000,,1,0,1659000,1659000,0,1659000,1825000,9,1025889072,766129000,1866218; 1818245
34,5,PEA298,C1,Simple,1,237000,,2,2,215000,237000,0,215000,237000,0,1025889072,766129000,325893
34,6,PEA212,C1,Simple,1,1031000,,0,1,937000,1031000,0,937000,1031000,5,209797595,204319000,1527633
34,7,PEA413,C1,Simple,1,332000,,0,1,332000,332000,0,332000,366000,4,104519669,93787000,2093728
34,7,PEA190,C1,Simple,1,405000,,0,1,368000,405000,0,368000,405000,2,104519669,93787000,991155
34,7,PEA212,C1,Simple,1,1031000,,0,1,937000,1031000,0,937000,1031000,5,104519669,93787000,1533025
34,7,PEA130,C1-R,Simple,1,1659000,,0,1,1659000,1659000,0,1659000,1825000,9,104519669,93787000,1931006
34,8,PEA070,C1-R,Simple,1,1612000,,0,1,1612000,1612000,0,1612000,1774000,5,27708131,24916000,2267406
34,8,PEA158,C1,Simple,1,580000,,0,1,527000,580000,0,527000,580000,2,27708131,24916000,1187956
34,8,PEA187,C1-R,Simple,1,501000,,0,1,501000,501000,0,501000,552000,3,27708131,24916000,1098906
34,8,PEA130,C1-R,Simple,1,1659000,,0,1,1659000,1659000,0,1659000,1825000,9,27708131,24916000,1871362
34,9,PEA130,C1-R,Simple,1,1659000,,0,0,1659000,1659000,0,1659000,1825000,9,206966862,193429000,1833317
34,9,PEA076,C1,Simple,1,3126000,,0,1,2841000,3126000,0,2841000,3126000,2,206966862,193429000,3145175
34,11,PEA187,C1-R,Simple,1,501000,,0,0,501000,501000,0,501000,552000,3,87054073,34745000,1103883
34,12,PEA004,C1-R,Simple,1,112011000,,0,1,101828000,112011000,0,101828000,112011000,2,156741703,122128000,161137248
34,12,PEA070,C1-R,Simple,1,1612000,,0,0,1612000,1612000,0,1612000,1774000,5,156741703,122128000,2297375
34,12,PEA212,C1,Simple,1,1031000,,0,1,937000,1031000,0,937000,1031000,5,156741703,122128000,1511280
34,14,PEA274,C1,Simple,1,72000,,0,1,65000,72000,0,65000,72000,4,97821330,49007000,534096
34,15,PEA119,C1-R,Simple,1,687000,,0,1,624000,687000,0,624000,687000,2,73651420,45508000,2078402
34,15,PEA076,C1,Simple,1,3126000,,0,1,2841000,3126000,0,2841000,3126000,2,73651420,45508000,3172593
34,16,PEA130,C1-R,Simple,1,1659000,,0,1,1659000,1659000,0,1659000,1825000,9,136810609,74982000,1768543
34,17,PEA212,C1,Simple,1,1031000,,0,1,937000,1031000,0,937000,1031000,5,171319708,169677000,1542982
34,18,PEA274,C1,Simple,1,72000,,0,1,65000,72000,0,65000,72000,4,133203942,9473000,560392
34,25,PEA413,C1,Simple,1,332000,,0,1,332000,332000,0,332000,366000,4,82299798,337000,2000830
34,28,PEA158,C1,Simple,1,580000,,0,1,527000,580000,0,527000,580000,2,91792126,945000,1170048
35,0,PEA004,C1-R,Simple,1,112011000,,1,1,112011000,112011000,0,112011000,123213000,2,2062749717,742745000,152577443
35,0,PEA247,C1,Simple,1,286000,,1,1,260000,286000,0,260000,286000,0,2062749717,742745000,876798
35,0,PEA195,C1,Simple,1,402000,,2,2,365000,402000,0,365000,402000,0,2062749717,742745000,958661
35,0,PEA070,C1,Simple,1,1774000,,1,1,1612000,1774000,0,1612000,1774000,4,2062749717,742745000,2155003
35,0,PEA034,C1,Simple,1,10852000,,1,1,9865000,10852000,0,9865000,10852000,0,2062749717,742745000,11065760
35,0,PEA316,C1,Simple,1,339000,,2,1,308000,339000,0,308000,339000,3,2062749717,742745000,373340
35,1,PEA004,C1-R,Simple,1,112011000,,0,0,112011000,112011000,0,112011000,123213000,2,1421943268,608866000,161669448
35,1,PEA002,C1,Simple,1,379768000,,1,1,345243000,379768000,0,345243000,379768000,0,1421943268,608866000,388030466
35,1,PEA119,C1-R,Simple,1,687000,,1,1,687000,687000,0,687000,756000,2,1421943268,608866000,2098880
35,1,PEA212,C1,Simple,1,1031000,,0,1,1031000,1031000,0,1031000,1135000,5,1421943268,608866000,1509032
35,1,PEA130,C1,Simple,1,1825000,,0,1,1659000,1825000,0,1659000,1825000,3,1421943268,608866000,1912753
35,1,PEA316,C1,Simple,1,339000,,1,1,308000,339000,0,308000,339000,3,1421943268,608866000,389156
35,2,PEA004,C1-R,Simple,2,112011000,,1,2,112011000,112011000,0,112011000,123213000,2,800121079,690982000,155008903; 148575460
35,2,PEA413,C1-R,Simple,1,332000,,1,0,332000,332000,0,332000,366000,5,800121079,690982000,2018037
35,2,PEA158,C1,Simple,1,580000,,0,1,527000,580000,0,527000,580000,2,800121079,690982000,1218271
35,2,PEA195,C1,Simple,1,402000,,2,2,365000,402000,0,365000,402000,0,800121079,690982000,952690
35,2,PEA187,C1,Simple,1,552000,,2,2,501000,552000,0,501000,552000,2,800121079,690982000,1097158
35,2,PEA212,C1,Simple,2,1031000,,1,2,1031000,1031000,0,1031000,1135000,5,800121079,690982000,1504818; 1475192
35,2,PEA274,C1,Simple,1,72000,,1,1,72000,72000,0,72000,80000,4,800121079,690982000,533599
35,2,PEA148,C1,Simple,1,1541000,,0,1,1400000,1541000,0,1400000,1541000,1,800121079,690982000,1719935
35,2,PEA279,C1,Simple,1,545000,,2,2,495000,545000,0,495000,545000,0,800121079,690982000,710614
35,3,PEA413,C1-R,Simple,2,332000,,1,1,332000,332000,0,332000,366000,5,413758664,318164000,2044246; 2008629
35,3,PEA020,C1,Simple,1,24657000,,1,1,22415000,24657000,0,22415000,24657000,0,413758664,318164000,25334481
35,3,PEA247,C1,Simple,1,286000,,1,1,260000,286000,0,260000,286000,0,413758664,318164000,915167
35,3,PEA158,C1,Simple,1,580000,,1,1,527000,580000,0,527000,580000,2,413758664,318164000,1197905
35,3,PEA195,C1,Simple,1,402000,,1,1,365000,402000,0,365000,402000,0,413758664,318164000,944513
35,3,PEA187,C1,Simple,1,552000,,1,1,501000,552000,0,501000,552000,2,413758664,318164000,1088311
35,3,PEA190,C1,Simple,1,405000,,1,1,405000,405000,0,405000,446000,2,413758664,318164000,936944
35,3,PEA274,C1,Simple,1,72000,,1,1,72000,72000,0,72000,80000,4,413758664,318164000,527763
35,3,PEA212,C1,Simple,1,1031000,,1,1,1031000,1031000,0,1031000,1135000,5,413758664,318164000,1468909
35,3,PEA264,C1,Simple,1,254000,,2,2,230000,254000,0,230000,254000,0,413758664,318164000,574472
35,3,PEA148,C1,Simple,1,1541000,,1,1,1400000,1541000,0,1400000,1541000,1,413758664,318164000,1613799
35,3,PEA130,C1,Simple,2,1825000,,1,2,1659000,1825000,0,1659000,1825000,3,413758664,318164000,1852814; 1838488
35,4,PEA002,C1,Simple,1,379768000,,1,1,345243000,379768000,0,345243000,379768000,0,1683492671,660653000,394934738
35,4,PEA413,C1-R,Simple,1,332000,,0,0,332000,332000,0,332000,366000,5,1683492671,660653000,2032663
35,4,PEA190,C1,Simple,1,405000,,1,1,405000,405000,0,405000,446000,2,1683492671,660653000,942114
35,4,PEA274,C1,Simple,1,72000,,2,1,72000,72000,0,72000,80000,4,1683492671,660653000,530319
35,4,PEA070,C1,Simple,1,1774000,,1,1,1612000,1774000,0,1612000,1774000,4,1683492671,660653000,2197624
35,5,PEA190,C1,Simple,2,405000,,1,2,405000,405000,0,405000,446000,2,1025889072,767246000,992077; 971701
35,5,PEA070,C1,Simple,1,1774000,,0,1,1612000,1774000,0,1612000,1774000,4,1025889072,767246000,2171427
35,5,PEA298,C1,Simple,1,237000,,2,2,215000,237000,0,215000,237000,0,1025889072,767246000,325893
35,5,PEA130,C1,Simple,1,1825000,,1,1,1659000,1825000,0,1659000,1825000,3,1025889072,767246000,1866218
35,6,PEA158,C1,Simple,1,580000,,0,1,527000,580000,0,527000,580000,2,209797595,203909000,1157676
35,7,PEA119,C1-R,Simple,1,687000,,0,1,687000,687000,0,687000,756000,2,104519669,92130000,2222752
35,7,PEA187,C1,Simple,1,552000,,0,1,501000,552000,0,501000,552000,2,104519669,92130000,1111388
35,7,PEA274,C1,Simple,1,72000,,0,1,72000,72000,0,72000,80000,4,104519669,92130000,533297
35,8,PEA413,C1-R,Simple,1,332000,,0,1,332000,332000,0,332000,366000,5,27708131,26291000,2122748
35,8,PEA212,C1,Simple,1,1031000,,0,1,1031000,1031000,0,1031000,1135000,5,27708131,26291000,1496096
35,8,PEA274,C1,Simple,1,72000,,0,1,72000,72000,0,72000,80000,4,27708131,26291000,526586
35,8,PEA316,C1,Simple,1,339000,,0,1,308000,339000,0,308000,339000,3,27708131,26291000,376626
35,9,PEA130,C1,Simple,1,1825000,,0,1,1659000,1825000,0,1659000,1825000,3,206966862,195088000,1833317
35,10,PEA413,C1-R,Simple,1,332000,,0,1,332000,332000,0,332000,366000,5,29081694,17895000,2109607
35,10,PEA212,C1,Simple,1,1031000,,0,1,1031000,1031000,0,1031000,1135000,5,29081694,17895000,1536665
35,11,PEA187,C1,Simple,1,552000,,0,1,501000,552000,0,501000,552000,2,87054073,35626000,1103883
35,11,PEA274,C1,Simple,1,72000,,0,1,72000,72000,0,72000,80000,4,87054073,35626000,524185
35,11,PEA316,C1,Simple,1,339000,,0,1,308000,339000,0,308000,339000,3,87054073,35626000,376011
35,12,PEA070,C1,Simple,1,1774000,,0,1,1612000,1774000,0,1612000,1774000,4,156741703,20975000,2297375
35,13,PEA070,C1,Simple,1,1774000,,0,1,1612000,1774000,0,1612000,1774000,4,19104562,8896000,2175372
35,15,PEA413,C1-R,Simple,1,332000,,0,0,332000,332000,0,332000,366000,5,73651420,44884000,2078862
35,19,PEA119,C1-R,Simple,1,687000,,0,1,687000,687000,0,687000,756000,2,95661887,71243000,2144068
35,19,PEA212,C1,Simple,1,1031000,,0,1,1031000,1031000,0,1031000,1135000,5,95661887,71243000,1467851
35,21,PEA316,C1,Simple,1,339000,,0,1,308000,339000,0,308000,339000,3,23071275,18010000,388178
35,24,PEA274,C1,Simple,1,72000,,0,1,72000,72000,0,72000,80000,4,25869719,2402000,528053
35,25,PEA070,C1,Simple,1,1774000,,0,1,1612000,1774000,0,1612000,1774000,4,82299798,1949000,2235095
35,28,PEA190,C1,Simple,1,405000,,0,1,405000,405000,0,405000,446000,2,91792126,1350000,993189
36,0,PEA004,C1,Simple,1,123213000,,1,1,112011000,123213000,0,112011000,123213000,2,2062749717,743754000,152577443
36,0,PEA158,C1,Simple,1,580000,,0,1,527000,580000,0,527000,580000,2,2062749717,743754000,1196629
36,0,PEA247,C1,Simple,1,286000,,1,1,260000,286000,0,260000,286000,0,2062749717,743754000,876798
36,0,PEA195,C1,Simple,1,402000,,2,2,365000,402000,0,365000,402000,0,2062749717,743754000,958661
36,0,PEA070,C1,Simple,1,1774000,,1,1,1774000,1774000,0,1774000,1952000,4,2062749717,743754000,2155003
36,0,PEA034,C1,Simple,1,10852000,,1,1,9865000,10852000,0,9865000,10852000,1,2062749717,743754000,11065760
36,0,PEA316,C1,Simple,2,339000,,1,2,339000,339000,0,339000,373000,3,2062749717,743754000,386086; 373340
36,1,PEA004,C1,Simple,1,123213000,,0,1,112011000,123213000,0,112011000,123213000,2,1421943268,711479000,161669448
36,1,PEA002,C1,Simple,1,379768000,,1,1,345243000,379768000,0,345243000,379768000,0,1421943268,711479000,388030466
36,1,PEA119,C1,Simple,1,756000,,1,1,687000,756000,0,687000,756000,2,1421943268,711479000,2098880
36,1,PEA187,C1,Simple,1,552000,,0,1,501000,552000,0,501000,552000,2,1421943268,711479000,1085691
36,1,PEA316,C1,Simple,1,339000,,1,1,339000,339000,0,339000,373000,3,1421943268,711479000,389156
36,2,PEA413,C1,Simple,1,366000,,2,2,332000,366000,0,332000,366000,3,800121079,782560000,2018037
36,2,PEA018,C1,Simple,2,38911000,,0,2,38911000,38911000,0,38911000,42803000,2,800121079,782560000,39503051; 39395842
36,2,PEA195,C1,Simple,1,402000,,2,2,365000,402000,0,365000,402000,0,800121079,782560000,952690
36,2,PEA187,C1,Simple,1,552000,,2,1,501000,552000,0,501000,552000,2,800121079,782560000,1097158
36,2,PEA274,C1-R,Simple,1,72000,,2,0,72000,72000,0,72000,80000,6,800121079,782560000,533599
36,2,PEA212,C1-R,Simple,1,1031000,,1,1,1031000,1031000,0,1031000,1135000,6,800121079,782560000,1475192
36,2,PEA070,C1,Simple,1,1774000,,0,1,1774000,1774000,0,1774000,1952000,4,800121079,782560000,2155822
36,2,PEA279,C1,Simple,1,545000,,2,2,495000,545000,0,495000,545000,0,800121079,782560000,710614
36,2,PEA311,C1,Simple,1,127000,,1,1,115000,127000,0,115000,127000,0,800121079,782560000,279478
36,2,PEA148,C1,Simple,2,1541000,,1,2,1541000,1541000,0,1541000,1696000,2,800121079,782560000,1669790; 1631080
36,2,PEA034,C1,Simple,1,10852000,,0,1,9865000,10852000,0,9865000,10852000,1,800121079,782560000,10881472
36,2,PEA130,C1,Simple,1,1825000,,0,1,1659000,1825000,0,1659000,1825000,3,800121079,782560000,1828248
